ID,Name,Sprite,Shiny Sprite,Hidden Ability
508,Stoutland,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0508_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0508_000_mf_n_00000000_f_r.png""",
509,Purrloin,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0509_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0509_000_mf_n_00000000_f_r.png""",
510,Liepard,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0510_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0510_000_mf_n_00000000_f_r.png""",
511,Pansage,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0511_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0511_000_mf_n_00000000_f_r.png""",
512,Simisage,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0512_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0512_000_mf_n_00000000_f_r.png""",
513,Pansear,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0513_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0513_000_mf_n_00000000_f_r.png""",
514,Simisear,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0514_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0514_000_mf_n_00000000_f_r.png""",
515,Panpour,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0515_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0515_000_mf_n_00000000_f_r.png""",
516,Simipour,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0516_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0516_000_mf_n_00000000_f_r.png""",
517,Munna,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0517_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0517_000_mf_n_00000000_f_r.png""",
518,Musharna,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0518_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0518_000_mf_n_00000000_f_r.png""",
519,Pidove,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0519_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0519_000_mf_n_00000000_f_r.png""",
520,Tranquill,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0520_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0520_000_mf_n_00000000_f_r.png""",
521,Unfezant,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_r.png""",
521_m,Unfezant ♂,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_md_n_00000000_f_r.png""",
521_w,Unfezant ♀,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_fd_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0521_000_fd_n_00000000_f_r.png""",
522,Blitzle,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0522_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0522_000_mf_n_00000000_f_r.png""",
523,Zebstrika,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0523_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0523_000_mf_n_00000000_f_r.png""",
524,Roggenrola,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0524_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0524_000_mf_n_00000000_f_r.png""",
525,Boldore,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0525_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0525_000_mf_n_00000000_f_r.png""",
526,Gigalith,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0526_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0526_000_mf_n_00000000_f_r.png""",
527,Woobat,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0527_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0527_000_mf_n_00000000_f_r.png""",
528,Swoobat,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0528_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0528_000_mf_n_00000000_f_r.png""",
529,Drilbur,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0529_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0529_000_mf_n_00000000_f_r.png""",
530,Excadrill,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0530_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0530_000_mf_n_00000000_f_r.png""",
531,Audino,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_000_mf_n_00000000_f_r.png""",
531_mega,Mega Audino,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0531_001_mf_n_00000000_f_r.png""",
532,Timburr,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0532_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0532_000_mf_n_00000000_f_r.png""",
533,Gurdurr,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0533_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0533_000_mf_n_00000000_f_r.png""",
534,Conkeldurr,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0534_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0534_000_mf_n_00000000_f_r.png""",
535,Tympole,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0535_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0535_000_mf_n_00000000_f_r.png""",
536,Palpitoad,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0536_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0536_000_mf_n_00000000_f_r.png""",
537,Seismitoad,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0537_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0537_000_mf_n_00000000_f_r.png""",
538,Throh,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0538_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0538_000_mo_n_00000000_f_r.png""",
539,Sawk,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0539_000_mo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0539_000_mo_n_00000000_f_r.png""",
540,Sewaddle,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0540_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0540_000_mf_n_00000000_f_r.png""",
541,Swadloon,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0541_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0541_000_mf_n_00000000_f_r.png""",
542,Leavanny,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0542_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0542_000_mf_n_00000000_f_r.png""",
543,Venipede,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0543_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0543_000_mf_n_00000000_f_r.png""",
544,Whirlipede,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0544_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0544_000_mf_n_00000000_f_r.png""",
545,Scolipede,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0545_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0545_000_mf_n_00000000_f_r.png""",
546,Cottonee,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0546_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0546_000_mf_n_00000000_f_r.png""",
547,Whimsicott,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0547_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0547_000_mf_n_00000000_f_r.png""",
548,Petilil,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0548_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0548_000_fo_n_00000000_f_r.png""",
549,Lilligant,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0549_000_fo_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0549_000_fo_n_00000000_f_r.png""",
549_hisui,Hisui Lilligant,"""https://www.pokewiki.de/images/9/9e/Pokémonsprite_549a_HOME.png""","""https://www.pokewiki.de/images/6/66/Pokémonsprite_549a_Schillernd_HOME.png""",
550,Basculin,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0550_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0550_000_mf_n_00000000_f_r.png""",
550_rot,Basculin Red-Striped,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0550_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0550_000_mf_n_00000000_f_r.png""",
550_blau,Basculin Blue-Striped,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0550_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0550_001_mf_n_00000000_f_r.png""",
550_weiß,Basculin White-Striped,"""https://www.pokewiki.de/images/2/2b/Pokémonsprite_550b_HOME.png""","""https://www.pokewiki.de/images/c/c2/Pokémonsprite_550b_Schillernd_HOME.png""",
551,Sandile,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0551_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0551_000_mf_n_00000000_f_r.png""",
552,Krokorok,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0552_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0552_000_mf_n_00000000_f_r.png""",
553,Krookodile,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0553_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0553_000_mf_n_00000000_f_r.png""",
554,Darumaka,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0554_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0554_000_mf_n_00000000_f_r.png""",
554_galar,Galarian Darumaka,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0554_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0554_001_mf_n_00000000_f_r.png""",
555,Darmanitan,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_000_mf_n_00000000_f_r.png""",
555_zen,Darmanitan Zen Mode,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_001_mf_n_00000000_f_r.png""",
555_galar,Galarian Darmanitan,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_002_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_002_mf_n_00000000_f_r.png""",
555_zen_galar,Galarian Darmanitan Zen Mode,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_003_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0555_003_mf_n_00000000_f_r.png""",
556,Maractus,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0556_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0556_000_mf_n_00000000_f_r.png""",
557,Dwebble,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0557_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0557_000_mf_n_00000000_f_r.png""",
558,Crustle,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0558_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0558_000_mf_n_00000000_f_r.png""",
559,Scraggy,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0559_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0559_000_mf_n_00000000_f_r.png""",
560,Scrafty,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0560_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0560_000_mf_n_00000000_f_r.png""",
561,Sigilyph,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0561_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0561_000_mf_n_00000000_f_r.png""",
562,Yamask,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0562_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0562_000_mf_n_00000000_f_r.png""",
562_galar,Galarian Yamask,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0562_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0562_001_mf_n_00000000_f_r.png""",
563,Cofagrigus,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0563_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0563_000_mf_n_00000000_f_r.png""",
564,Tirtouga,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0564_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0564_000_mf_n_00000000_f_r.png""",
565,Carracosta,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0565_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0565_000_mf_n_00000000_f_r.png""",
566,Archen,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0566_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0566_000_mf_n_00000000_f_r.png""",
567,Archeops,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0567_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0567_000_mf_n_00000000_f_r.png""",
568,Trubbish,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0568_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0568_000_mf_n_00000000_f_r.png""",
569,Garbodor,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0569_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0569_000_mf_n_00000000_f_r.png""",
569_gmax,Gmax Garbodor,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0569_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0569_000_mf_g_00000000_f_r.png""",
570,Zorua,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0570_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0570_000_mf_n_00000000_f_r.png""",
